Episode No,X Coordinate,Y Coordinate,Linear Veocity X,Linear Velocity Y,Angle,Angular Velocity,Leg1,Leg2,Action
3943,0.7848301,1.1239223,1.4588326,-0.8670518,-1.2070272,-0.40713915,0,0,3
3943,0.7993805,1.1039737,1.4632441,-0.90142274,-1.2304142,-0.46773845,0,0,0
3943,0.81393564,1.0834277,1.4631791,-0.92810535,-1.2538002,-0.46772084,0,0,0
3943,0.8284954,1.0622836,1.4631137,-0.9547869,-1.2771853,-0.4677032,0,0,1
3943,0.8430416,1.0406499,1.4605683,-0.9750803,-1.2981186,-0.41866556,0,0,2
3943,0.85824966,1.0184929,1.526172,-0.99800956,-1.3184565,-0.40675926,0,0,2
3943,0.8738766,0.9956324,1.5674583,-1.0288293,-1.3380017,-0.39090502,0,0,3
3943,0.8895151,0.9720802,1.5687019,-1.0610138,-1.3596295,-0.43255395,0,0,2
3943,0.90601635,0.948055,1.6544087,-1.0818026,-1.3808037,-0.4234841,0,0,0
3943,0.9225214,0.9234309,1.6543531,-1.1084769,-1.4019773,-0.42347103,0,0,3
3943,0.93904495,0.8981046,1.656093,-1.1412928,-1.4254954,-0.4703619,0,0,0
3943,0.9555729,0.87217945,1.6560237,-1.1679666,-1.4490126,-0.4703439,0,0,0
3943,0.972106,0.84565514,1.6559544,-1.1946396,-1.4725289,-0.47032595,0,0,2
3943,0.98941994,0.81838274,1.7334359,-1.2273775,-1.4952366,-0.45415348,0,0,3
3944,0.007474995,1.4035404,0.75710666,-0.32801107,-0.00865471,-0.17149587,0,0,1
3944,0.014867974,1.3955861,0.7457814,-0.35357103,-0.015062858,-0.12817451,0,0,3
3944,0.022354316,1.3870277,0.7574852,-0.3804824,-0.023811072,-0.17498074,0,0,1
3944,0.029767226,1.3778774,0.748257,-0.40681356,-0.030698096,-0.13775346,0,0,1
3944,0.037100602,1.3681352,0.7382651,-0.4330937,-0.035574015,-0.09752729,0,0,1
3944,0.04433794,1.3578038,0.72621334,-0.4592269,-0.03802442,-0.04901254,0,0,2
3944,0.051537514,1.3475813,0.72270787,-0.45441362,-0.040740564,-0.054328263,0,0,2
3944,0.058879662,1.3381517,0.7364566,-0.41915634,-0.042956766,-0.044327814,0,0,0
3944,0.06622191,1.3281218,0.73646206,-0.4458338,-0.045173075,-0.044330396,0,0,3
3944,0.07362537,1.3174894,0.74413055,-0.4726726,-0.048926357,-0.0750724,0,0,3
3944,0.08111267,1.3062538,0.7546507,-0.4995574,-0.05478661,-0.11721567,0,0,1
3944,0.088515855,1.2944221,0.7440871,-0.52599853,-0.05852285,-0.07473196,0,0,1
3944,0.09582081,1.2819891,0.7317819,-0.5526365,-0.059794944,-0.025443936,0,0,0
3944,0.103125766,1.2689558,0.73178446,-0.57930535,-0.061067432,-0.025452156,0,0,1
3944,0.11033945,1.255328,0.72032803,-0.6056355,-0.06003878,0.020574743,0,0,2
3944,0.117686555,1.2417313,0.7331569,-0.6042356,-0.058502972,0.030718824,0,0,0
3944,0.12503366,1.2275347,0.7331518,-0.63090885,-0.05696735,0.03071551,0,0,2
3944,0.13240977,1.2137189,0.73608905,-0.6139753,-0.055469655,0.02995703,0,0,3
3944,0.13988237,1.1992979,0.7482032,-0.6409685,-0.056403335,-0.018675277,0,0,3
3944,0.1474494,1.184263,0.76005065,-0.6683495,-0.059720423,-0.066347554,0,0,1
3944,0.15494995,1.1686443,0.75170535,-0.69422835,-0.061347663,-0.032547653,0,0,0
3944,0.1624506,1.1524256,0.75170857,-0.7208977,-0.06297585,-0.032566633,0,0,3
3944,0.17004041,1.1356093,0.7628717,-0.7475642,-0.06683431,-0.07717596,0,0,1
3944,0.1775444,1.1182029,0.7521064,-0.77369124,-0.06852364,-0.033789523,0,0,2
3944,0.18513632,1.1008393,0.76062834,-0.7717829,-0.069942944,-0.028388167,0,0,3
3944,0.19280462,1.082847,0.77081126,-0.7998473,-0.073879704,-0.07873607,0,0,2
3944,0.20041418,1.0656638,0.76515186,-0.76391023,-0.07803643,-0.08313458,0,0,3
3944,0.20811883,1.0478673,0.77709305,-0.7913189,-0.08459907,-0.13125291,0,0,3
3944,0.21590976,1.0294605,0.78792423,-0.81859696,-0.0933425,-0.17486863,0,0,3
3944,0.22379188,1.0104359,0.7993635,-0.8462785,-0.10440244,-0.2211993,0,0,3
3944,0.23174734,0.99079543,0.80856514,-0.8738687,-0.11733129,-0.25857726,0,0,3
3944,0.23978682,0.9705334,0.8191227,-0.9018032,-0.13241576,-0.3016897,0,0,1
3944,0.24775401,0.9496993,0.8099636,-0.9271893,-0.14561759,-0.2640367,0,0,3
3944,0.25578737,0.9282499,0.81826603,-0.9548336,-0.16051774,-0.29800346,0,0,2
3944,0.26405343,0.9071047,0.8408702,-0.94139737,-0.174802,-0.28568545,0,0,2
3944,0.27238885,0.8868453,0.84826356,-0.90221274,-0.18956617,-0.29528335,0,0,2
3944,0.28090477,0.8668222,0.86593026,-0.89181256,-0.20399694,-0.28861544,0,0,1
3944,0.2893508,0.84621406,0.85713685,-0.91769624,-0.21664298,-0.2529208,0,0,2
3944,0.2979598,0.82550925,0.8730005,-0.922031,-0.22888686,-0.24487731,0,0,2
3944,0.30680552,0.8047324,0.8959462,-0.92522496,-0.24043444,-0.23095126,0,0,3
3944,0.31571722,0.7833302,0.9042233,-0.9533984,-0.2537272,-0.26585498,0,0,2
3944,0.32504445,0.76276046,0.9449946,-0.91638076,-0.26626903,-0.25083637,0,0,2
3944,0.33476305,0.7428228,0.9833754,-0.88825077,-0.2780641,-0.2359012,0,0,0
3944,0.34448203,0.722287,0.9833706,-0.91492873,-0.28985906,-0.23589893,0,0,1
3944,0.35411817,0.70118135,0.97292995,-0.9399175,-0.299469,-0.19219893,0,0,3
3944,0.36383122,0.6794293,0.9826667,-0.96913964,-0.31122687,-0.23515816,0,0,0
3944,0.3735447,0.657079,0.9826614,-0.9958174,-0.3229847,-0.2351559,0,0,1
3944,0.38318443,0.63417524,0.9732547,-1.0200495,-0.33266357,-0.19357763,0,0,0
3944,0.39282447,0.61067265,0.97325087,-1.0467236,-0.34234238,-0.19357637,0,0,2
3944,0.4024686,0.58732533,0.974364,-1.0400586,-0.3527842,-0.20883623,0,0,0
3944,0.4121131,0.56337935,0.97435933,-1.0667338,-0.3632259,-0.20883465,0,0,0
3944,0.42175788,0.5388347,0.97435457,-1.0934091,-0.3736676,-0.20883314,0,0,0
3944,0.43140316,0.5136915,0.9743497,-1.1200843,-0.38410917,-0.20883158,0,0,1
3944,0.44098693,0.48798501,0.96654624,-1.1447312,-0.39281568,-0.17413029,0,0,3
3944,0.4506444,0.46163386,0.97582376,-1.1739882,-0.40361297,-0.21594603,0,0,1
3944,0.4602191,0.43474674,0.96524477,-1.1972104,-0.41195026,-0.16674605,0,0,0
3944,0.46979427,0.40726054,0.9652413,-1.2238827,-0.42028752,-0.16674533,0,0,1
3944,0.47930956,0.37921473,0.9576179,-1.2483126,-0.42688602,-0.13197021,0,0,1
3944,0.48874348,0.35062632,0.94726354,-1.2717793,-0.43109635,-0.08420695,0,0,1
3944,0.49809104,0.32149053,0.9363618,-1.2954199,-0.43284577,-0.03498824,0,0,3
3944,0.5075127,0.29170918,0.94571865,-1.3247143,-0.43671232,-0.07733121,0,0,0
3944,0.5169345,0.26132807,0.9457178,-1.3513819,-0.44057888,-0.07733096,0,0,1
3944,0.526306,0.23039418,0.93924093,-1.3754985,-0.44286102,-0.045642886,0,0,0
3944,0.53567755,0.19886042,0.9392406,-1.4021657,-0.44514313,-0.045642387,0,0,0
3944,0.5450491,0.16672662,0.93924016,-1.4288327,-0.44742525,-0.045642126,0,0,1
3944,0.55435705,0.13405016,0.9310662,-1.4523721,-0.44772014,-0.005897961,0,0,1
3944,0.56360656,0.10081502,0.92365664,-1.4767011,-0.44629514,0.028499816,0,0,1
3944,0.57278806,0.06704043,0.91490775,-1.500064,-0.44275066,0.07088947,0,0,3
3944,0.58202493,0.032632552,0.9218887,-1.5286697,-0.44078308,0.039351653,1,0,2
3945,0.006626511,1.414956,0.6711766,0.1793498,-0.007671668,-0.15203163,0,0,3
3945,0.013342476,1.4184138,0.6814706,0.15359907,-0.017430715,-0.19519842,0,0,0
3945,0.020059014,1.4212735,0.681501,0.12695104,-0.027184026,-0.19508392,0,0,3
3945,0.026851749,1.4235433,0.69105995,0.10062395,-0.038843434,-0.23320976,0,0,3
3945,0.033711813,1.4252009,0.6995032,0.0732738,-0.05219491,-0.2670543,0,0,2
3945,0.040724564,1.4274753,0.71422213,0.100580856,-0.06501894,-0.2565041,0,0,0
3945,0.047737695,1.4291517,0.7142576,0.07389034,-0.07784156,-0.25647616,0,0,2
3945,0.054736804,1.4309164,0.71307284,0.077699095,-0.090900436,-0.26120183,0,0,3
3945,0.061826132,1.4320652,0.72438115,0.05004039,-0.10624076,-0.3068348,0,0,0
3945,0.068916224,1.4326172,0.72442496,0.023355843,-0.12157759,-0.30676535,0,0,3
3945,0.076068595,1.4325594,0.73220235,-0.004037633,-0.13848421,-0.33816326,0,0,3
3945,0.0833169,1.4318972,0.7441309,-0.03133485,-0.15777811,-0.38591316,0,0,3
3945,0.09066019,1.430624,0.75594544,-0.05902883,-0.1794557,-0.43359143,0,0,0
3945,0.09800482,1.4287568,0.756,-0.085737735,-0.20112878,-0.4335013,0,0,0
3945,0.10535107,1.4262955,0.7560521,-0.11244779,-0.22279833,-0.43343067,0,0,2
3945,0.11300888,1.424259,0.78640556,-0.093767874,-0.24374662,-0.41900405,0,0,0
3945,0.12066813,1.4216275,0.78644973,-0.120486185,-0.2646917,-0.4189396,0,0,0
3945,0.12832919,1.418402,0.7864969,-0.14719327,-0.28563276,-0.41885933,0,0,1
3945,0.13590536,1.4146107,0.77568763,-0.17213899,-0.30429533,-0.37328556,0,0,1
3945,0.14339618,1.4102556,0.7648393,-0.19694456,-0.32065946,-0.32731202,0,0,0
3945,0.15088825,1.4053037,0.7648725,-0.22364296,-0.33702135,-0.3272673,0,0,0
3945,0.15838146,1.3997549,0.7649062,-0.2503417,-0.35338005,-0.3272035,0,0,2
3945,0.16603279,1.3944576,0.78082365,-0.23938565,-0.36996195,-0.33166787,0,0,1
3945,0.17363091,1.3886037,0.7739135,-0.26389593,-0.38494447,-0.29967746,0,0,3
3945,0.1812975,1.3821167,0.78239703,-0.2926464,-0.40178657,-0.33687145,0,0,0
3945,0.18895665,1.3750271,0.78192437,-0.3197257,-0.41902792,-0.3448392,0,0,1
3945,0.19653778,1.3673896,0.7714031,-0.34345314,-0.4334211,-0.2878645,0,0,1
3945,0.20404902,1.3591952,0.76248604,-0.36775377,-0.4458178,-0.24793474,0,0,0
3945,0.21156082,1.3504026,0.7624778,-0.39443216,-0.45821443,-0.2479321,0,0,1
3945,0.2190052,1.3410658,0.7538034,-0.41807824,-0.46854767,-0.20666485,0,0,1
3945,0.22639552,1.3311739,0.7468586,-0.4423059,-0.47722355,-0.17351724,0,0,1
3945,0.23371124,1.3207357,0.7373782,-0.46593902,-0.48368654,-0.1292601,0,0,2
3945,0.2414072,1.3102869,0.7747481,-0.46620378,-0.4894385,-0.11503943,0,0,2
3945,0.24932766,1.3003929,0.7978512,-0.4418111,-0.495948,-0.13018887,0,0,0
3945,0.25724822,1.2898993,0.79784864,-0.46848097,-0.5024574,-0.13018835,0,0,3
3945,0.26524657,1.2787408,0.80774945,-0.49886686,-0.5113809,-0.17847118,0,0,2
3945,0.27358627,1.268046,0.84204376,-0.47837108,-0.5205332,-0.18304695,0,0,3
3945,0.28198108,1.2566936,0.84910667,-0.508269,-0.5315198,-0.21973081,0,0,3
3945,0.29043427,1.2446876,0.8565035,-0.53804547,-0.5443783,-0.2571701,0,0,0
3945,0.2988882,1.2320836,0.8564927,-0.564724,-0.5572366,-0.2571671,0,0,3
3945,0.3074069,1.2188168,0.8647062,-0.5950415,-0.5722197,-0.29966247,0,0,2
3945,0.31635445,1.2060794,0.90763885,-0.57172096,-0.58742154,-0.30403632,0,0,1
3945,0.32525063,1.1927956,0.9009331,-0.5954838,-0.6008968,-0.2695044,0,0,2
3945,0.3344156,1.1796858,0.9279744,-0.58797085,-0.614696,-0.27598554,0,0,3
3945,0.343635,1.165921,0.9348105,-0.6179199,-0.6303279,-0.31263754,0,0,2
3945,0.35316792,1.1518862,0.9655588,-0.6298201,-0.6453882,-0.3012065,0,0,3
3945,0.36277437,1.1371781,0.97475386,-0.66089284,-0.6629192,-0.350622,0,0,1
3945,0.37230748,1.1219563,0.9651514,-0.6827661,-0.67781925,-0.29800084,0,0,2
3945,0.38228425,1.1070268,1.0094755,-0.6699534,-0.6928459,-0.30053207,0,0,0
3945,0.39226228,1.0914996,1.0094573,-0.6966348,-0.7078723,-0.3005274,0,0,3
3945,0.40229502,1.0753086,1.0162771,-0.72713965,-0.7248776,-0.34010702,0,0,3
3945,0.41239223,1.0584278,1.0244389,-0.7590985,-0.74443054,-0.3910584,0,0,2
3945,0.42303,1.0414705,1.0776775,-0.7623398,-0.7632389,-0.37616873,0,0,0
3945,0.43366987,1.023917,1.0776469,-0.7890282,-0.78204685,-0.37615952,0,0,1
3945,0.44426805,1.0058271,1.071989,-0.8121833,-0.79911494,-0.34136254,0,0,2
3945,0.4557084,0.9880986,1.1555861,-0.7959638,-0.8155921,-0.32954326,0,0,0
3945,0.4671505,0.96977264,1.1555614,-0.82264626,-0.832069,-0.3295371,0,0,2
3945,0.47907162,0.95132035,1.2029842,-0.828179,-0.8481338,-0.32129657,0,0,0
3945,0.49099445,0.9322702,1.20296,-0.8548601,-0.8641983,-0.32129088,0,0,2
3945,0.503477,0.91352123,1.2590064,-0.8418134,-0.88069534,-0.32994038,0,0,1
3945,0.515906,0.89426553,1.2518871,-0.86316323,-0.89473575,-0.2808086,0,0,1
3945,0.5282775,0.87451905,1.244234,-0.88355774,-0.9059693,-0.22467105,0,0,2
3945,0.54154146,0.854988,1.3330286,-0.87373596,-0.9166356,-0.21332613,0,0,0
3945,0.55480623,0.8348578,1.3330171,-0.90040845,-0.9273018,-0.21332446,0,0,0
3945,0.56807184,0.8141286,1.3330057,-0.9270809,-0.937968,-0.21332279,0,0,3
3945,0.5813812,0.7926995,1.3387394,-0.95958036,-0.95108867,-0.26241314,0,0,1
3945,0.59464467,0.7707803,1.3324457,-0.97994524,-0.96153975,-0.20902164,0,0,2
3945,0.608301,0.748515,1.371413,-0.9951543,-0.9715931,-0.20106617,0,0,0
3945,0.62195796,0.7256504,1.3714025,-1.0218258,-0.9816463,-0.20106474,0,0,2
3945,0.6360197,0.70239687,1.411516,-1.0388653,-0.991201,-0.19109423,0,0,1
3945,0.6500324,0.6786606,1.4049505,-1.0587392,-0.9978898,-0.13377641,0,0,1
3945,0.66399306,0.6544371,1.3981899,-1.0787928,-1.001747,-0.077146366,0,0,0
3945,0.6779539,0.6296136,1.3981884,-1.1054603,-1.0056043,-0.077145986,0,0,0
3945,0.69191474,0.6041904,1.3981867,-1.1321276,-1.0094616,-0.07714717,0,0,2
3945,0.70655763,0.57857364,1.4660256,-1.1403751,-1.0127023,-0.06481339,0,0,1
3945,0.72115993,0.5524385,1.4608316,-1.1622216,-1.013849,-0.0229333,0,0,0
3945,0.73576224,0.5257033,1.4608314,-1.1888882,-1.0149957,-0.02293345,0,0,1
3945,0.750329,0.4984752,1.4559522,-1.2093648,-1.0136415,0.02708372,0,0,1
3945,0.7648579,0.47075245,1.4508251,-1.229911,-1.0097833,0.07716711,0,0,1
3945,0.7793606,0.44251165,1.4471434,-1.2518609,-1.0040246,0.115172185,0,0,0
3945,0.7938635,0.41367096,1.4471399,-1.2785293,-0.99826604,0.11517191,0,0,1
3945,0.80833244,0.38432223,1.4425162,-1.2998918,-0.9903226,0.15886882,0,0,1
3945,0.8227495,0.35447562,1.4358015,-1.3205621,-0.9797492,0.2114683,0,0,3
3945,0.8372158,0.3239411,1.4419372,-1.3524761,-0.9715045,0.16489223,0,0,3
3945,0.8517351,0.29269296,1.448846,-1.3858094,-0.9661182,0.10772531,0,0,1
3945,0.8662178,0.26092774,1.4439675,-1.4076606,-0.9586809,0.14874579,0,0,0
3945,0.8807009,0.22856306,1.4439616,-1.4343297,-0.95124364,0.14874524,0,0,2
3945,0.8959007,0.19613571,1.5152481,-1.4368205,-0.94323117,0.16025063,0,0,0
3945,0.91110116,0.16310886,1.5152414,-1.4634902,-0.9352187,0.16024996,0,0,0
3945,0.92630196,0.12948246,1.515235,-1.4901602,-0.9272063,0.16024879,0,0,0
3945,0.94150317,0.09525663,1.5152284,-1.5168301,-0.91919386,0.1602481,0,0,3
3945,0.9567524,0.060321674,1.5216308,-1.5498047,-0.9138528,0.10682098,0,0,1
3945,0.9719639,0.024861798,1.5166423,-1.5721215,-0.90660125,0.14503299,0,0,1
3945,0.98714334,-0.011118176,1.5121939,-1.594262,-0.8974544,0.18293694,0,0,2
3946,-0.003208256,1.4171268,-0.32497385,0.2758551,0.003724323,0.07361141,0,0,0
3946,-0.006416893,1.4227557,-0.32453403,0.25015512,0.007361847,0.07275768,0,0,0
3946,-0.009625626,1.4277854,-0.32454562,0.22352086,0.010997163,0.07271315,0,0,1
3946,-0.012918281,1.4322039,-0.33507103,0.1963241,0.016742693,0.11492107,0,0,0
3946,-0.016211128,1.4360228,-0.33508867,0.16965337,0.022486378,0.11488421,0,0,1
3946,-0.01959591,1.4392369,-0.3466323,0.14270826,0.0305427,0.16114126,0,0,1
3946,-0.023062896,1.4418423,-0.3569257,0.11555554,0.040660206,0.20236894,0,0,2
3946,-0.026413728,1.4446391,-0.34596643,0.12398074,0.05143228,0.2154614,0,0,2
3946,-0.029920291,1.4479414,-0.36096698,0.14638999,0.06164429,0.20425896,0,0,1
3946,-0.0335042,1.4506371,-0.37065426,0.11925089,0.07379863,0.24310882,0,0,2
3946,-0.03699837,1.4542572,-0.36246473,0.16020474,0.08673053,0.25866207,0,0,3
3946,-0.040408514,1.4572983,-0.35185772,0.13449058,0.09750285,0.21546595,0,0,2
3946,-0.043854903,1.4607309,-0.35561314,0.1518139,0.10840925,0.21814778,0,0,0
3946,-0.047301866,1.463565,-0.3556423,0.12512688,0.11931335,0.21810174,0,0,1
3946,-0.050837804,1.4657809,-0.36681437,0.097372256,0.13248156,0.26338792,0,0,0
3946,-0.054374408,1.4673988,-0.36685038,0.07068774,0.14564665,0.26332602,0,0,2
3946,-0.05807667,1.4692746,-0.38301334,0.0820656,0.15843157,0.25572222,0,0,0
3946,-0.061779596,1.4705523,-0.38304484,0.055374075,0.17121483,0.25568813,0,0,0
3946,-0.06548319,1.4712322,-0.38307858,0.028692365,0.18399589,0.2556439,0,0,0
3946,-0.06918736,1.471314,-0.3831109,0.002006857,0.1967749,0.25560325,0,0,1
3946,-0.072966956,1.4707773,-0.3925292,-0.025852596,0.21148296,0.2941875,0,0,0
3946,-0.076747224,1.4696434,-0.3925654,-0.052544024,0.22618781,0.2941238,0,0,1
3946,-0.080618665,1.4678801,-0.4039494,-0.08103175,0.24325877,0.34145004,0,0,0
3946,-0.08449125,1.4655205,-0.40398884,-0.10773136,0.26032594,0.34137374,0,0,3
3946,-0.088291265,1.4626048,-0.39468503,-0.1322656,0.2753718,0.30094376,0,0,1
3946,-0.092171095,1.4590392,-0.40475112,-0.16172425,0.29261556,0.3448759,0,0,1
3946,-0.09612675,1.4548547,-0.41414577,-0.18982236,0.3118156,0.3840008,0,0,1
3946,-0.10014925,1.450045,-0.4224319,-0.2182464,0.33279744,0.41963774,0,0,3
3946,-0.10410337,1.4446871,-0.41352788,-0.2424188,0.35178423,0.37973565,0,0,2
3946,-0.108420566,1.4396105,-0.4491176,-0.22999068,0.37012932,0.36690226,0,0,1
3946,-0.11280336,1.4339116,-0.45716992,-0.25831434,0.3902028,0.40146914,0,0,3
3946,-0.11711063,1.4276681,-0.4473865,-0.28215906,0.40805703,0.3570845,0,0,2
3946,-0.12176313,1.4222575,-0.48205352,-0.24541074,0.42619804,0.36281952,0,0,0
3946,-0.12641688,1.4162513,-0.48203677,-0.27210256,0.44433862,0.36281148,0,0,2
3946,-0.13133526,1.4102982,-0.5081439,-0.26986265,0.46223912,0.3580096,0,0,3
3946,-0.13619995,1.4037932,-0.50113505,-0.2940715,0.4784678,0.3245734,0,0,2
3946,-0.14148322,1.3977612,-0.54269147,-0.27314788,0.49450055,0.3206554,0,0,3
3946,-0.14669457,1.3911816,-0.5334767,-0.2969332,0.5083917,0.27782264,0,0,2
3946,-0.15195636,1.3845763,-0.5390074,-0.29840764,0.5229407,0.2909808,0,0,1
3946,-0.15727329,1.3773206,-0.5459474,-0.32804117,0.5392529,0.32624424,0,0,0
3946,-0.16259146,1.369468,-0.54593045,-0.35472712,0.55556476,0.32623821,0,0,2
3946,-0.1681755,1.3617616,-0.5725322,-0.34844765,0.5720442,0.32958904,0,0,3
3946,-0.17369175,1.3535235,-0.5636841,-0.3713831,0.58626974,0.28450978,0,0,0
3946,-0.17920904,1.3446878,-0.5636703,-0.39806396,0.6004951,0.28450584,0,0,2
3946,-0.18501206,1.3363407,-0.5928139,-0.3767752,0.6155255,0.30060738,0,0,2
3946,-0.1911045,1.3284576,-0.62227494,-0.35658652,0.6313573,0.31663674,0,0,0
3946,-0.1971983,1.3199773,-0.62225646,-0.38327023,0.6471889,0.31663126,0,0,2
3946,-0.2038209,1.3122718,-0.6754665,-0.34922415,0.6636244,0.32871002,0,0,2
3946,-0.2110188,1.304789,-0.7324085,-0.33924788,0.6795254,0.31801894,0,0,1
3946,-0.21828738,1.2966199,-0.7413389,-0.37100685,0.69802517,0.36999604,0,0,0
3946,-0.22555785,1.2878543,-0.74131167,-0.39769563,0.71652454,0.36998734,0,0,1
3946,-0.23289418,1.2784071,-0.74950206,-0.4292656,0.73747545,0.4190185,0,0,1
3946,-0.24028912,1.2682853,-0.756709,-0.46049693,0.76065177,0.46352577,0,0,1
3946,-0.2477384,1.2574941,-0.7632569,-0.49150422,0.7859053,0.50507116,0,0,2
3946,-0.25560695,1.2470182,-0.80517036,-0.47810134,0.8117834,0.5175629,0,0,3
3946,-0.26343304,1.2360357,-0.7989138,-0.49982348,0.8354406,0.4731442,0,0,0
3946,-0.27126282,1.224458,-0.7988621,-0.526522,0.8590969,0.47312602,0,0,2
3946,-0.2797247,1.212914,-0.8613704,-0.5250576,0.8823214,0.46449047,0,0,0
3946,-0.28819028,1.2007743,-0.8613186,-0.55175334,0.90554506,0.4644732,0,0,1
3946,-0.29669943,1.1879462,-0.866607,-0.5837792,0.9310121,0.5093408,0,0,0
3946,-0.3052132,1.1745236,-0.8665422,-0.6104787,0.956478,0.509318,0,0,0
3946,-0.31373167,1.1605059,-0.86647636,-0.6371772,0.9819428,0.5092953,0,0,2
3946,-0.32292756,1.1466492,-0.9337845,-0.63037896,1.0076176,0.5134967,0,0,2
3946,-0.3326822,1.1328197,-0.9892322,-0.6295622,1.0335461,0.51856935,0,0,0
3946,-0.34244198,1.1183945,-0.98916006,-0.6562583,1.0594734,0.5185453,0,0,3
3946,-0.35217628,1.1034701,-0.98493546,-0.67733395,1.0831425,0.47338238,0,0,1
3946,-0.36195263,1.0878248,-0.989967,-0.711297,1.1097146,0.53144205,0,0,0
3946,-0.37173468,1.0715837,-0.989888,-0.7379907,1.1362854,0.5314163,0,0,3
3946,-0.38147599,1.05487,-0.9839529,-0.757337,1.1598465,0.4712233,0,0,1
3946,-0.3912476,1.037447,-0.9874486,-0.7906133,1.1859723,0.5225166,0,0,3
3946,-0.40099782,1.0195112,-0.9839517,-0.81231314,1.2100949,0.4824511,0,0,1
3946,-0.4107811,1.0008636,-0.98760283,-0.8457859,1.2368767,0.5356352,0,0,2
3946,-0.42126423,0.9822002,-1.0570906,-0.84705454,1.2642982,0.54843056,0,0,3
3946,-0.43172535,0.9630631,-1.0533566,-0.8664006,1.288857,0.49117488,0,0,0
3946,-0.44219166,0.9433283,-1.053284,-0.89308184,1.3134147,0.4911545,0,0,2
3946,-0.45312637,0.9231075,-1.0994915,-0.914644,1.3377599,0.48690218,0,0,0
3946,-0.4640662,0.90228885,-1.0994191,-0.9413227,1.3621039,0.4868823,0,0,1
3946,-0.4750262,0.88073677,-1.1014082,-0.9760066,1.3894887,0.5476947,0,0,3
3946,-0.4859751,0.85867596,-1.0992312,-0.99733055,1.4148092,0.5064096,0,0,1
3946,-0.4969439,0.8358921,-1.1009607,-1.0314254,1.4429506,0.56282824,0,0,2
3946,-0.5084146,0.812468,-1.1503094,-1.0596701,1.4706712,0.55441093,0,0,3
3946,-0.5198885,0.78852856,-1.1497041,-1.0813439,1.4965025,0.51662743,0,0,2
3946,-0.53238237,0.76414174,-1.2510207,-1.1013386,1.5224516,0.5189833,0,0,1
3946,-0.54487866,0.73904,-1.2506617,-1.134895,1.5509925,0.5708171,0,0,0
3946,-0.5573822,0.71333855,-1.2505592,-1.161564,1.5795318,0.5707851,0,0,1
3946,-0.5698984,0.68693966,-1.2509215,-1.1940327,1.6102577,0.61451995,0,0,3
3946,-0.58243144,0.6600563,-1.2518227,-1.213766,1.6383601,0.56204754,0,0,0
3946,-0.5949714,0.6325722,-1.2517234,-1.240429,1.666461,0.56201696,0,0,0
3946,-0.60751843,0.6044871,-1.2516243,-1.2670901,1.6945603,0.5619863,0,0,3
3946,-0.6200758,0.5758967,-1.2521898,-1.2880496,1.7205071,0.51893693,0,0,3
3946,-0.6326524,0.54683906,-1.2539637,-1.3067294,1.7434198,0.45825577,0,0,3
3946,-0.64524716,0.51729816,-1.2557694,-1.326376,1.7636603,0.40481,0,0,0
3946,-0.6578455,0.48715612,-1.2557187,-1.3530364,1.7839003,0.40479866,0,0,1
3946,-0.6704297,0.45630878,-1.253353,-1.3858926,1.806523,0.45245513,0,0,1
3946,-0.6830046,0.4247429,-1.2512298,-1.4194672,1.8317797,0.50513583,0,0,1
3946,-0.69556916,0.39249024,-1.2490236,-1.4511415,1.8589759,0.54392475,0,0,2
3946,-0.70891285,0.35951388,-1.3260152,-1.4835801,1.8868294,0.55706954,0,0,3
3946,-0.7222837,0.32602572,-1.3286936,-1.5048237,1.9125705,0.5148227,0,0,2
3946,-0.73631823,0.29164204,-1.3943651,-1.5445845,1.9384803,0.5181962,0,0,0
3946,-0.7503582,0.256655,-1.3942856,-1.5712316,1.9643888,0.5181722,0,0,2
3946,-0.7649025,0.22094502,-1.4438504,-1.6035268,1.9908401,0.52902377,0,0,1
3946,-0.7794223,0.18450645,-1.4395193,-1.6374558,2.0201483,0.58616334,0,0,0
3946,-0.79394895,0.14746292,-1.439421,-1.6640923,2.0494547,0.5861286,0,0,2
3946,-0.8093114,0.109119356,-1.5222894,-1.7215228,2.0786238,0.5833808,0,0,2
3946,-0.82502186,0.06963881,-1.5566891,-1.7713944,2.107127,0.5700664,0,0,3
3946,-0.8407818,0.02964128,-1.5621426,-1.7927932,2.1333637,0.5247363,0,0,2
3947,0.000604057,1.4134438,0.0611745,0.11215853,-0.000693227,-0.013856949,0,0,3
3947,0.001275539,1.4153811,0.06955879,0.08610316,-0.003076076,-0.047660764,0,0,3
3947,0.002023983,1.4167244,0.079203345,0.05968731,-0.007389899,-0.08628458,0,0,1
3947,0.002683258,1.4174744,0.06801343,0.03331929,-0.009455241,-0.041310456,0,0,3
3947,0.003428841,1.417624,0.07883836,0.006612392,-0.013691204,-0.08472733,0,0,3
3947,0.00423584,1.4171675,0.086546615,-0.020352371,-0.019469397,-0.115574524,0,0,0
3947,0.00504303,1.4161115,0.08656369,-0.047022972,-0.025246462,-0.115552105,0,0,3
3947,0.005940628,1.4144613,0.09788182,-0.07350524,-0.03328622,-0.16080973,0,0,3
3947,0.006919956,1.4121958,0.10814172,-0.10094035,-0.04338429,-0.2019804,0,0,0
3947,0.007899761,1.4093318,0.1081712,-0.12761638,-0.05348036,-0.20193975,0,0,0
